 town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013,pay2014,
2,Ansonia                  ,H,Quality Enhancement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6126.0000,6447.0000,6447.0000,
2,Ansonia                  ,H,School Accountability-Summer Schl,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39618.0000,53675.0000,56296.0000,56743.0000,58229.0000,59357.0000,59795.0000,60422.0000,61567.0000,59694.0000,44771.0000,
2,Ansonia                  ,H,School Building Projects,State,158037.0000,36889.0000,739450.0000,237520.0000,268691.0000,227484.0000,218636.0000,284138.0000,766728.0000,1673599.0000,2571054.0000,3973952.0000,3081632.0000,2982761.0000,2923928.0000,3115691.0000,2844015.0000,2789969.0000,2372678.9600,2309293.0800,2291686.1700,2211394.8000,2132519.7100,5026642.6200,1796898.4000,
2,Ansonia                  ,H,School Readiness -Severe Need,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98880.0000,100000.0000,100000.0000,100000.0000,95868.0000,138012.0000,477158.0000,567440.0000,675648.0000,728037.0000,927722.0000,943301.0000,937965.0000,935846.0000,1045871.0000,1108678.0000,
2,Ansonia                  ,H,School Readiness Minor Capital Impr,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96834.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,School To Career Opportunities,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Sp. Ed. - Equity,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156623.0000,195846.0000,200424.0000,182384.0000,157069.0000,66716.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Sp. Ed. - Excess Cost,State,0.0000,0.0000,0.0000,2660.0000,8582.0000,37736.0000,9049.0000,2200.0000,32627.0000,47392.0000,36794.0000,153957.0000,183488.0000,57554.0000,93116.0000,99835.0000,209997.0000,285104.0000,508054.0000,411608.0000,617393.0000,629473.0000,687087.0000,701820.0000,799479.0000,
2,Ansonia                  ,H,Sp. Ed. - Regular,State,1361869.0000,1601630.0000,1824880.0000,1998366.0000,2037174.0000,2044367.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Sp. Ed. - State Agency Placements,State,31719.0000,27597.0000,28546.0000,24072.0000,35390.0000,71585.0000,26788.0000,48900.0000,44674.0000,213410.0000,396564.0000,445845.0000,380011.0000,240324.0000,131172.0000,250136.0000,347253.0000,469301.0000,498240.0000,245518.0000,92049.0000,164549.0000,38147.0000,31243.0000,50270.0000,
2,Ansonia                  ,H,Sp.Ed Excs Cost Student Supplmnt,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90043.0000,90043.0000,90043.0000,90043.0000,0.0000,
2,Ansonia                  ,H,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65665.0000,83703.0000,31227.0000,0.0000,40795.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,State School Breakfast,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11099.0000,19390.0000,26928.0000,19541.0000,24414.0000,12250.0000,23520.0000,16712.0000,16246.0000,15068.0000,20574.0000,20493.0000,19730.0000,19109.0000,17032.0000,17436.0000,16742.0000,17360.0000,15384.0000,
2,Ansonia                  ,H,Student Achievement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10136.0000,0.0000,2360.0000,500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Teacher Standards Implementation,State,125.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Transitional School Districts,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250000.0000,250000.0000,250000.0000,125000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Transportation - Public,State,152760.0000,171699.0000,179785.0000,189886.0000,182399.0000,163022.0000,164327.0000,169729.0000,142854.0000,142381.0000,183912.0000,218477.0000,261215.0000,229551.0000,247264.0000,237211.0000,228396.0000,254478.0000,221630.0000,181671.0000,135691.0000,147627.0000,150409.0000,146819.0000,142355.0000,
2,Ansonia                  ,H,Transportation-Nonpublic,State,35347.0000,43837.0000,46232.0000,43688.0000,37561.0000,24777.0000,23170.0000,25394.0000,21776.0000,21374.0000,22748.0000,18420.0000,25422.0000,21896.0000,16916.0000,16811.0000,20794.0000,23019.0000,19418.0000,16761.0000,23484.0000,22571.0000,24281.0000,24090.0000,29152.0000,
2,Ansonia                  ,H,Voc Agriculture - Tuition,State,4576.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Vocational Education Equipment,State,0.0000,0.0000,75980.0000,0.0000,0.0000,75337.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
2,Ansonia                  ,H,Youth Service Bureau,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14691.0000,14628.0000,14584.0000,14545.0000,16391.0000,16499.0000,16454.0000,16219.0000,16225.0000,16390.0000,16416.0000,16439.0000,22688.0000,22688.0000,22691.0000,22693.0000,22693.0000,22551.0000,22656.0000,
3,Ashford                  ,E,ARRA Ed Technology (Title IID) ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1093.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ARRA IDEA Part B,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97252.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ARRA Stabilization-Ed Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,358289.0000,555833.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ARRA Stabilization-Gov Serv,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,197544.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ARRA Title I Improving Basic Pgms ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30818.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ARRA-IDEA Part B Sec 619 Pre Schl ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4027.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Carl D Perkins Voc. & Tech. Educ.,Federal,0.0000,3200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Carnegie Middle School Grant,Federal,0.0000,0.0000,0.0000,500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Education Jobs Fund,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153523.0000,0.0000,0.0000,
3,Ashford                  ,E,Federal Child Nutrition Programs,Federal,65932.0000,42958.0000,48694.0000,44730.0000,57438.0000,59079.0000,58526.0000,51369.0000,50298.0000,45884.0000,40897.0000,39131.0000,42454.0000,45124.0000,48147.0000,56486.0000,66868.0000,61751.0000,60277.4100,62838.7600,67695.4300,72665.4200,79434.2000,86204.6400,89941.3900,
3,Ashford                  ,E,Goals 2000,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,13470.0000,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,IDEA Part B,Federal,21168.0000,20720.0000,22265.0000,26040.0000,28035.0000,28665.0000,26860.0000,27450.0000,35600.0000,47776.0000,56433.0000,87865.0000,106218.0000,84348.0000,95785.0000,107442.0000,110113.0000,107315.0000,106142.0000,106704.0000,110698.0000,107211.0000,109711.0000,111193.0000,102456.0000,
3,Ashford                  ,E,Other Federal Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.0000,386.0000,268.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Preschool Grants Program,Federal,2009.0000,2675.0000,1388.0000,3680.0000,5692.0000,7630.0000,6300.0000,6036.0000,6930.0000,6972.0000,7186.0000,7038.0000,7227.0000,7248.0000,7244.0000,7256.0000,7236.0000,7210.0000,7217.0000,7139.0000,7150.0000,7123.0000,7155.0000,7131.0000,6952.0000,
3,Ashford                  ,E,School Renovation-IDEA And Tech,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15000.0000,16400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Title I Improving Basic Programs,Federal,15785.0000,18428.0000,24110.0000,24619.0000,22337.0000,27566.0000,29717.0000,30406.0000,30677.0000,30680.0000,32688.0000,33567.0000,50204.0000,61161.0000,60601.0000,62830.0000,62177.0000,60722.0000,67672.0000,61932.0000,58161.0000,68094.0000,63544.0000,56057.0000,47181.0000,
3,Ashford                  ,E,Title II - Eisenhower Prof. Dev.,Federal,0.0000,790.0000,1279.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Title II Part D Technology,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5500.0000,20000.0000,0.0000,0.0000,0.0000,16771.0000,1457.0000,1577.0000,1105.0000,465.0000,35409.0000,30305.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Title II-Part A Teachers,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18361.0000,18678.0000,18968.0000,12000.0000,16695.0000,26083.0000,17988.0000,13000.0000,23346.0000,14065.0000,16472.0000,11563.0000,
3,Ashford                  ,E,Title IV Part A Safe & Drug Free,Federal,1837.0000,2203.0000,2473.0000,2661.0000,2570.0000,2075.0000,1829.0000,2140.0000,2360.0000,2894.0000,1955.0000,1873.0000,1924.0000,2463.0000,2386.0000,2293.0000,2333.0000,1807.0000,1796.0000,1503.0000,1392.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Title V-Innovative Educ Strategies,Federal,4340.0000,4530.0000,4183.0000,3919.0000,3395.0000,2842.0000,2770.0000,2327.0000,2982.0000,3261.0000,3015.0000,3014.0000,3384.0000,3568.0000,3537.0000,2825.0000,1980.0000,968.0000,918.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Title VI-Class Size Reduction Pgm,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7855.0000,8205.0000,11242.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Adult Education,State,2429.0000,3029.0000,3047.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Child Nutrition State Match,State,2527.0000,2450.0000,2356.0000,2400.0000,2330.0000,2275.0000,2210.0000,1988.0000,2133.0000,1971.0000,1587.0000,1477.0000,1221.0000,1100.0000,1216.0000,1332.0000,1490.0000,1417.0000,1455.0000,1845.0000,1976.0000,1937.0000,1893.0000,1958.0000,1905.0000,
3,Ashford                  ,E,E.E.R.A - Public,State,5695.0000,4307.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,ECS/Alliance Dist Grants,State,1639394.0000,1764307.0000,1915532.0000,1910123.0000,1969020.0000,2020176.0000,2556987.0000,2576250.0000,2610790.0000,2769213.0000,2912986.0000,2885344.0000,3050361.0000,3299652.0000,3294724.0000,3311960.0000,3437445.0000,3483130.0000,3748546.0000,3893083.0000,3433120.0000,3317583.0000,3881841.0000,3931389.0000,3935903.0000,
3,Ashford                  ,E,Healthy Foods Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3209.0000,4072.0000,4300.0000,4222.0000,4115.0000,4254.0000,3898.0000,
3,Ashford                  ,E,High Qulty Schls & Cmn Core Implem,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24993.0000,
3,Ashford                  ,E,Primary Mental Health,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,18797.0000,0.0000,17451.0000,16090.0000,0.0000,15000.0000,16030.0000,14250.0000,15170.0000,15520.0000,15680.0000,15015.0000,15949.0000,16047.0000,
3,Ashford                  ,E,Professional Development,State,1183.0000,1192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Safe Learning Grant,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,9500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,School Building Projects,State,112227.0000,112045.0000,111971.0000,195681.0000,413900.0000,291639.0000,778984.0000,205460.0000,193021.0000,187243.0000,177981.0000,173218.0000,162789.0000,156968.0000,143578.0000,110779.0000,83682.0000,125078.0000,118877.1500,344008.8400,124057.5400,105899.2200,0.0000,0.0000,100411.9300,
3,Ashford                  ,E,School Readiness -Severe Need,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,
3,Ashford                  ,E,Sp. Ed. - Equity,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26781.0000,44858.0000,63187.0000,26921.0000,23345.0000,5820.0000,35060.0000,0.0000,0.0000,0.0000,34770.0000,60171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Sp. Ed. - Excess Cost,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8894.0000,36631.0000,19525.0000,21505.0000,26977.0000,86766.0000,62988.0000,87531.0000,204006.0000,218703.0000,305632.0000,345357.0000,317462.0000,350571.0000,234223.0000,224653.0000,79793.0000,85641.0000,
3,Ashford                  ,E,Sp. Ed. - Regular,State,255655.0000,276478.0000,321423.0000,321761.0000,329323.0000,333624.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Sp. Ed. - State Agency Placements,State,7038.0000,1718.0000,12762.0000,9925.0000,0.0000,0.0000,0.0000,18416.0000,0.0000,82554.0000,30233.0000,0.0000,0.0000,28404.0000,13696.0000,73327.0000,5451.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Sp.Ed Excs Cost Student Supplmnt,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28106.0000,28106.0000,28106.0000,28106.0000,0.0000,
3,Ashford                  ,E,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109420.0000,0.0000,0.0000,27377.0000,16627.0000,30269.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,State School Breakfast,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3127.0000,
3,Ashford                  ,E,Student Achievement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3589.0000,0.0000,1260.0000,0.0000,7625.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Teacher Standards Implementation,State,450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3,Ashford                  ,E,Transportation - Public,State,90387.0000,98577.0000,146219.0000,160676.0000,130019.0000,90245.0000,109133.0000,110638.0000,116046.0000,132111.0000,121492.0000,130104.0000,152245.0000,129352.0000,116117.0000,99378.0000,77161.0000,84786.0000,74172.0000,77630.0000,42310.0000,49957.0000,72381.0000,69787.0000,63554.0000,
3,Ashford                  ,E,Youth Service Bureau,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12000.0000,14000.0000,14000.0000,14000.0000,28000.0000,14000.0000,14000.0000,14000.0000,14000.0000,17300.0000,17300.0000,17300.0000,17300.0000,17300.0000,17226.0000,17259.0000,
4,Avon                     ,B,ARRA IDEA Part B,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,569906.0000,168344.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,ARRA Stabilization-Ed Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113360.0000,175861.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,ARRA Stabilization-Gov Serv,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62501.0000,0.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,ARRA-IDEA Part B Sec 619 Pre Schl ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15583.0000,13638.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,Carl D Perkins Voc. & Tech. Educ.,Federal,0.0000,3720.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22423.0000,21003.0000,17426.0000,25183.0000,24114.0000,
4,Avon                     ,B,Education Jobs Fund,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73140.0000,0.0000,0.0000,
4,Avon                     ,B,Federal Child Nutrition Programs,Federal,22746.0000,25251.0000,27517.0000,32342.0000,35860.0000,36555.0000,34365.0000,34861.0000,30425.0000,20487.0000,34831.0000,32419.0000,43367.0000,29589.0000,45536.0000,53119.0000,63990.0000,74298.0000,76827.4200,83101.1200,99566.4900,106422.9600,109030.4700,169653.0400,137734.2700,
4,Avon                     ,B,Goals 2000,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29950.0000,0.0000,22500.0000,29992.0000,14920.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,IDEA Part B,Federal,60672.0000,63818.0000,68883.0000,80233.0000,82811.0000,83475.0000,90692.0000,88145.0000,99200.0000,98500.0000,167212.0000,184993.0000,154792.0000,312311.0000,378000.0000,428184.0000,498360.0000,537407.0000,446625.0000,449551.0000,763418.0000,531795.0000,613842.0000,456417.0000,471844.0000,
4,Avon                     ,B,Investing & Personal Finance Educat,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,Other Federal Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.0000,1027.0000,701.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,Preschool Grants Program,Federal,5700.0000,10774.0000,11306.0000,10105.0000,10282.0000,11445.0000,7875.0000,10563.0000,15345.0000,15827.0000,16499.0000,17288.0000,18344.0000,18371.0000,18424.0000,18188.0000,18941.0000,18682.0000,18838.0000,13319.0000,23831.0000,18611.0000,18622.0000,18537.0000,5000.0000,
4,Avon                     ,B,School To Work - Federal,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
4,Avon                     ,B,Title I Improving Basic Programs,Federal,22988.0000,27093.0000,30626.0000,26941.0000,3850.0000,448.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35955.0000,50612.0000,56671.0000,56048.0000,108086.0000,196213.0000,
